movej([0.846470, -3.040916, -0.197875, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([1.159049, -2.365797, -1.501630, -0.476208, -2.490786, -2.588695],a=4, v=0.75, t=0.008000)
movej([1.157052, -2.370110, -1.493301, -0.478065, -2.489833, -2.585927],a=4, v=0.75, t=0.008000)
movej([1.155010, -2.374519, -1.484784, -0.479965, -2.488859, -2.583098],a=4, v=0.75, t=0.008000)
movej([1.153016, -2.378827, -1.476466, -0.481821, -2.487908, -2.580335],a=4, v=0.75, t=0.008000)
movej([1.151022, -2.383134, -1.468147, -0.483676, -2.486956, -2.577571],a=4, v=0.75, t=0.008000)
movej([1.149027, -2.387442, -1.459828, -0.485532, -2.486004, -2.574807],a=4, v=0.75, t=0.008000)
movej([1.147012, -2.391794, -1.451423, -0.487406, -2.485042, -2.572015],a=4, v=0.75, t=0.008000)
movej([1.145001, -2.396139, -1.443033, -0.489277, -2.484083, -2.569227],a=4, v=0.75, t=0.008000)
movej([1.142989, -2.400483, -1.434643, -0.491149, -2.483123, -2.566440],a=4, v=0.75, t=0.008000)
movej([1.140979, -2.404826, -1.426256, -0.493020, -2.482163, -2.563653],a=4, v=0.75, t=0.008000)
movej([1.139019, -2.409058, -1.418085, -0.494841, -2.481229, -2.560938],a=4, v=0.75, t=0.008000)
movej([1.137021, -2.413373, -1.409751, -0.496700, -2.480276, -2.558170],a=4, v=0.75, t=0.008000)
movej([1.135023, -2.417690, -1.401415, -0.498560, -2.479322, -2.555400],a=4, v=0.75, t=0.008000)
movej([1.133024, -2.422007, -1.393079, -0.500419, -2.478369, -2.552631],a=4, v=0.75, t=0.008000)
movej([1.131016, -2.426343, -1.384704, -0.502288, -2.477411, -2.549848],a=4, v=0.75, t=0.008000)
movej([1.129023, -2.430649, -1.376389, -0.504142, -2.476460, -2.547085],a=4, v=0.75, t=0.008000)
movej([1.127030, -2.434954, -1.368075, -0.505996, -2.475509, -2.544323],a=4, v=0.75, t=0.008000)
movej([1.125037, -2.439259, -1.359761, -0.507850, -2.474558, -2.541561],a=4, v=0.75, t=0.008000)
movej([1.122983, -2.443693, -1.351198, -0.509761, -2.473578, -2.538717],a=4, v=0.75, t=0.008000)
movej([1.120988, -2.448002, -1.342876, -0.511617, -2.472626, -2.535951],a=4, v=0.75, t=0.008000)
movej([1.118994, -2.452308, -1.334560, -0.513472, -2.471675, -2.533189],a=4, v=0.75, t=0.008000)
movej([1.117001, -2.456614, -1.326244, -0.515327, -2.470724, -2.530426],a=4, v=0.75, t=0.008000)
movej([1.114992, -2.460952, -1.317867, -0.517195, -2.469766, -2.527643],a=4, v=0.75, t=0.008000)
movej([1.112996, -2.465265, -1.309539, -0.519052, -2.468813, -2.524876],a=4, v=0.75, t=0.008000)
movej([1.111000, -2.469576, -1.301213, -0.520909, -2.467861, -2.522110],a=4, v=0.75, t=0.008000)
movej([1.109004, -2.473887, -1.292888, -0.522766, -2.466908, -2.519344],a=4, v=0.75, t=0.008000)
movej([1.107036, -2.478138, -1.284679, -0.524597, -2.465969, -2.516617],a=4, v=0.75, t=0.008000)
movej([1.105027, -2.482475, -1.276303, -0.526465, -2.465011, -2.513834],a=4, v=0.75, t=0.008000)
movej([1.103015, -2.486821, -1.267909, -0.528337, -2.464051, -2.511046],a=4, v=0.75, t=0.008000)
movej([1.101003, -2.491168, -1.259516, -0.530209, -2.463091, -2.508257],a=4, v=0.75, t=0.008000)
movej([1.098996, -2.495502, -1.251145, -0.532077, -2.462133, -2.505475],a=4, v=0.75, t=0.008000)
movej([1.096988, -2.499840, -1.242769, -0.533945, -2.461175, -2.502692],a=4, v=0.75, t=0.008000)
movej([1.094979, -2.504178, -1.234391, -0.535813, -2.460217, -2.499909],a=4, v=0.75, t=0.008000)
movej([1.092971, -2.508515, -1.226014, -0.537682, -2.459258, -2.497126],a=4, v=0.75, t=0.008000)
movej([1.090906, -2.512977, -1.217397, -0.539604, -2.458273, -2.494263],a=4, v=0.75, t=0.008000)
movej([1.088934, -2.517237, -1.209172, -0.541439, -2.457332, -2.491531],a=4, v=0.75, t=0.008000)
movej([1.086967, -2.521484, -1.200970, -0.543268, -2.456394, -2.488806],a=4, v=0.75, t=0.008000)
movej([1.085001, -2.525731, -1.192769, -0.545098, -2.455456, -2.486081],a=4, v=0.75, t=0.008000)
movej([1.082989, -2.530076, -1.184378, -0.546969, -2.454496, -2.483293],a=4, v=0.75, t=0.008000)
movej([1.080993, -2.534389, -1.176049, -0.548826, -2.453543, -2.480526],a=4, v=0.75, t=0.008000)
movej([1.078998, -2.538696, -1.167732, -0.550681, -2.452592, -2.477763],a=4, v=0.75, t=0.008000)
movej([1.077004, -2.543002, -1.159414, -0.552537, -2.451640, -2.475000],a=4, v=0.75, t=0.008000)
movej([1.074998, -2.547336, -1.151046, -0.554404, -2.450683, -2.472220],a=4, v=0.75, t=0.008000)
movej([1.072980, -2.551696, -1.142626, -0.556282, -2.449720, -2.469422],a=4, v=0.75, t=0.008000)
movej([1.070959, -2.556059, -1.134199, -0.558161, -2.448756, -2.466623],a=4, v=0.75, t=0.008000)
movej([1.068938, -2.560423, -1.125772, -0.560040, -2.447792, -2.463823],a=4, v=0.75, t=0.008000)
movej([1.066960, -2.564696, -1.117519, -0.561881, -2.446849, -2.461081],a=4, v=0.75, t=0.008000)
movej([1.064965, -2.569005, -1.109197, -0.563737, -2.445897, -2.458316],a=4, v=0.75, t=0.008000)
movej([1.062966, -2.573323, -1.100861, -0.565597, -2.444943, -2.455546],a=4, v=0.75, t=0.008000)
movej([1.060967, -2.577640, -1.092524, -0.567456, -2.443989, -2.452777],a=4, v=0.75, t=0.008000)
movej([1.058970, -2.581955, -1.084191, -0.569315, -2.443036, -2.450008],a=4, v=0.75, t=0.008000)
movej([1.056973, -2.586268, -1.075861, -0.571173, -2.442083, -2.447240],a=4, v=0.75, t=0.008000)
movej([1.054976, -2.590581, -1.067531, -0.573031, -2.441130, -2.444473],a=4, v=0.75, t=0.008000)
movej([1.052979, -2.594895, -1.059201, -0.574889, -2.440178, -2.441706],a=4, v=0.75, t=0.008000)
movej([1.050972, -2.599229, -1.050832, -0.576755, -2.439220, -2.438925],a=4, v=0.75, t=0.008000)
movej([1.048962, -2.603570, -1.042448, -0.578625, -2.438261, -2.436140],a=4, v=0.75, t=0.008000)
movej([1.046952, -2.607912, -1.034062, -0.580496, -2.437301, -2.433354],a=4, v=0.75, t=0.008000)
movej([1.044941, -2.612254, -1.025677, -0.582366, -2.436342, -2.430568],a=4, v=0.75, t=0.008000)
movej([1.042939, -2.616580, -1.017323, -0.584230, -2.435387, -2.427793],a=4, v=0.75, t=0.008000)
movej([1.040942, -2.620893, -1.008993, -0.586087, -2.434434, -2.425025],a=4, v=0.75, t=0.008000)
movej([1.038945, -2.625205, -1.000668, -0.587944, -2.433482, -2.422259],a=4, v=0.75, t=0.008000)
movej([1.036949, -2.629516, -0.992342, -0.589801, -2.432529, -2.419493],a=4, v=0.75, t=0.008000)
movej([1.034967, -2.633799, -0.984072, -0.591646, -2.431583, -2.416746],a=4, v=0.75, t=0.008000)
movej([1.032967, -2.638117, -0.975732, -0.593506, -2.430630, -2.413975],a=4, v=0.75, t=0.008000)
movej([1.030963, -2.642446, -0.967372, -0.595371, -2.429673, -2.411197],a=4, v=0.75, t=0.008000)
movej([1.028958, -2.646775, -0.959011, -0.597236, -2.428717, -2.408420],a=4, v=0.75, t=0.008000)
movej([1.026940, -2.651134, -0.950593, -0.599113, -2.427754, -2.405622],a=4, v=0.75, t=0.008000)
movej([1.024940, -2.655454, -0.942252, -0.600973, -2.426800, -2.402851],a=4, v=0.75, t=0.008000)
movej([1.022946, -2.659760, -0.933935, -0.602829, -2.425849, -2.400088],a=4, v=0.75, t=0.008000)
movej([1.020952, -2.664067, -0.925618, -0.604684, -2.424897, -2.397324],a=4, v=0.75, t=0.008000)
movej([1.018917, -2.668464, -0.917125, -0.606577, -2.423926, -2.394503],a=4, v=0.75, t=0.008000)
movej([1.016910, -2.672798, -0.908755, -0.608444, -2.422969, -2.391723],a=4, v=0.75, t=0.008000)
movej([1.014914, -2.677109, -0.900432, -0.610301, -2.422016, -2.388957],a=4, v=0.75, t=0.008000)
movej([1.012918, -2.681419, -0.892108, -0.612158, -2.421064, -2.386192],a=4, v=0.75, t=0.008000)
movej([1.010938, -2.685696, -0.883848, -0.614000, -2.420119, -2.383448],a=4, v=0.75, t=0.008000)
movej([1.008938, -2.690018, -0.875502, -0.615862, -2.419164, -2.380675],a=4, v=0.75, t=0.008000)
movej([1.006928, -2.694357, -0.867122, -0.617730, -2.418206, -2.377891],a=4, v=0.75, t=0.008000)
movej([1.004919, -2.698696, -0.858742, -0.619599, -2.417248, -2.375107],a=4, v=0.75, t=0.008000)
movej([1.002938, -2.702976, -0.850478, -0.621443, -2.416302, -2.372361],a=4, v=0.75, t=0.008000)
movej([1.000937, -2.707297, -0.842134, -0.623304, -2.415347, -2.369589],a=4, v=0.75, t=0.008000)
movej([0.998927, -2.711639, -0.833748, -0.625175, -2.414388, -2.366803],a=4, v=0.75, t=0.008000)
movej([0.996916, -2.715981, -0.825362, -0.627045, -2.413429, -2.364017],a=4, v=0.75, t=0.008000)
movej([0.994914, -2.720306, -0.817009, -0.628908, -2.412473, -2.361241],a=4, v=0.75, t=0.008000)
movej([0.992909, -2.724637, -0.808647, -0.630773, -2.411517, -2.358463],a=4, v=0.75, t=0.008000)
movej([0.990902, -2.728971, -0.800277, -0.632640, -2.410559, -2.355683],a=4, v=0.75, t=0.008000)
movej([0.988896, -2.733305, -0.791908, -0.634507, -2.409602, -2.352902],a=4, v=0.75, t=0.008000)
movej([0.986911, -2.737593, -0.783627, -0.636353, -2.408655, -2.350151],a=4, v=0.75, t=0.008000)
movej([0.984919, -2.741894, -0.775321, -0.638206, -2.407705, -2.347391],a=4, v=0.75, t=0.008000)
movej([0.982922, -2.746207, -0.766991, -0.640064, -2.406752, -2.344624],a=4, v=0.75, t=0.008000)
movej([0.980925, -2.750520, -0.758662, -0.641922, -2.405799, -2.341857],a=4, v=0.75, t=0.008000)
movej([0.978923, -2.754845, -0.750310, -0.643785, -2.404844, -2.339082],a=4, v=0.75, t=0.008000)
movej([0.976916, -2.759180, -0.741938, -0.645652, -2.403886, -2.336300],a=4, v=0.75, t=0.008000)
movej([0.974908, -2.763518, -0.733561, -0.647520, -2.402928, -2.333517],a=4, v=0.75, t=0.008000)
movej([0.972900, -2.767855, -0.725184, -0.649389, -2.401970, -2.330734],a=4, v=0.75, t=0.008000)
movej([0.970888, -2.772200, -0.716795, -0.651260, -2.401010, -2.327947],a=4, v=0.75, t=0.008000)
movej([0.968886, -2.776523, -0.708446, -0.653122, -2.400056, -2.325173],a=4, v=0.75, t=0.008000)
movej([0.966890, -2.780836, -0.700117, -0.654980, -2.399103, -2.322406],a=4, v=0.75, t=0.008000)
movej([0.964893, -2.785149, -0.691789, -0.656838, -2.398150, -2.319639],a=4, v=0.75, t=0.008000)
movej([0.962913, -2.789425, -0.683531, -0.658679, -2.397205, -2.316896],a=4, v=0.75, t=0.008000)
movej([0.960916, -2.793739, -0.675200, -0.660538, -2.396252, -2.314128],a=4, v=0.75, t=0.008000)
movej([0.958905, -2.798081, -0.666813, -0.662408, -2.395292, -2.311342],a=4, v=0.75, t=0.008000)
movej([0.956895, -2.802424, -0.658426, -0.664279, -2.394333, -2.308556],a=4, v=0.75, t=0.008000)
movej([0.954892, -2.806749, -0.650075, -0.666142, -2.393378, -2.305781],a=4, v=0.75, t=0.008000)
movej([0.952896, -2.811060, -0.641749, -0.667999, -2.392426, -2.303014],a=4, v=0.75, t=0.008000)
movej([0.950901, -2.815369, -0.633427, -0.669855, -2.391474, -2.300249],a=4, v=0.75, t=0.008000)
movej([0.948906, -2.819679, -0.625105, -0.671711, -2.390522, -2.297484],a=4, v=0.75, t=0.008000)
movej([0.946875, -2.824064, -0.616636, -0.673600, -2.389553, -2.294671],a=4, v=0.75, t=0.008000)
movej([0.944860, -2.828417, -0.608230, -0.675475, -2.388592, -2.291878],a=4, v=0.75, t=0.008000)
movej([0.942862, -2.832731, -0.599898, -0.677333, -2.387638, -2.289110],a=4, v=0.75, t=0.008000)
movej([0.940865, -2.837045, -0.591567, -0.679192, -2.386685, -2.286342],a=4, v=0.75, t=0.008000)
movej([0.938893, -2.841303, -0.583343, -0.681026, -2.385745, -2.283611],a=4, v=0.75, t=0.008000)
movej([0.936942, -2.845517, -0.575205, -0.682841, -2.384814, -2.280907],a=4, v=0.75, t=0.008000)
movej([0.934995, -2.849724, -0.567082, -0.684653, -2.383885, -2.278208],a=4, v=0.75, t=0.008000)
movej([0.933048, -2.853930, -0.558959, -0.686464, -2.382956, -2.275509],a=4, v=0.75, t=0.008000)
movej([0.931087, -2.858165, -0.550781, -0.688288, -2.382021, -2.272792],a=4, v=0.75, t=0.008000)
movej([0.929206, -2.862229, -0.542933, -0.690039, -2.381123, -2.270184],a=4, v=0.75, t=0.008000)
movej([0.927370, -2.866193, -0.535277, -0.691746, -2.380247, -2.267641],a=4, v=0.75, t=0.008000)
movej([0.925534, -2.870157, -0.527621, -0.693454, -2.379371, -2.265097],a=4, v=0.75, t=0.008000)
movej([0.923707, -2.874104, -0.519999, -0.695154, -2.378499, -2.262565],a=4, v=0.75, t=0.008000)
movej([0.921912, -2.877981, -0.512512, -0.696824, -2.377643, -2.260078],a=4, v=0.75, t=0.008000)
movej([0.920135, -2.881820, -0.505099, -0.698478, -2.376795, -2.257615],a=4, v=0.75, t=0.008000)
movej([0.918357, -2.885659, -0.497685, -0.700132, -2.375947, -2.255152],a=4, v=0.75, t=0.008000)
movej([0.916604, -2.889447, -0.490370, -0.701763, -2.375110, -2.252721],a=4, v=0.75, t=0.008000)
movej([0.914905, -2.893116, -0.483285, -0.703343, -2.374300, -2.250367],a=4, v=0.75, t=0.008000)
movej([0.913232, -2.896730, -0.476306, -0.704900, -2.373501, -2.248049],a=4, v=0.75, t=0.008000)
movej([0.911559, -2.900343, -0.469328, -0.706456, -2.372703, -2.245731],a=4, v=0.75, t=0.008000)
movej([0.909883, -2.903962, -0.462340, -0.708015, -2.371903, -2.243409],a=4, v=0.75, t=0.008000)
movej([0.908252, -2.907486, -0.455535, -0.709532, -2.371125, -2.241148],a=4, v=0.75, t=0.008000)
movej([0.906653, -2.910940, -0.448863, -0.711020, -2.370362, -2.238931],a=4, v=0.75, t=0.008000)
movej([0.905053, -2.914395, -0.442191, -0.712508, -2.369599, -2.236715],a=4, v=0.75, t=0.008000)
movej([0.903492, -2.917766, -0.435681, -0.713961, -2.368855, -2.234552],a=4, v=0.75, t=0.008000)
movej([0.901964, -2.921065, -0.429311, -0.715382, -2.368126, -2.232435],a=4, v=0.75, t=0.008000)
movej([0.900441, -2.924356, -0.422956, -0.716799, -2.367399, -2.230324],a=4, v=0.75, t=0.008000)
movej([0.898917, -2.927646, -0.416602, -0.718216, -2.366672, -2.228213],a=4, v=0.75, t=0.008000)
movej([0.897433, -2.930853, -0.410409, -0.719598, -2.365963, -2.226155],a=4, v=0.75, t=0.008000)
movej([0.895994, -2.933961, -0.404406, -0.720937, -2.365276, -2.224161],a=4, v=0.75, t=0.008000)
movej([0.894568, -2.937042, -0.398457, -0.722264, -2.364596, -2.222184],a=4, v=0.75, t=0.008000)
movej([0.893141, -2.940123, -0.392507, -0.723591, -2.363915, -2.220208],a=4, v=0.75, t=0.008000)
movej([0.891721, -2.943190, -0.386583, -0.724912, -2.363238, -2.218240],a=4, v=0.75, t=0.008000)
movej([0.890345, -2.946162, -0.380845, -0.726192, -2.362582, -2.216333],a=4, v=0.75, t=0.008000)
movej([0.889003, -2.949061, -0.375246, -0.727441, -2.361941, -2.214473],a=4, v=0.75, t=0.008000)
movej([0.887660, -2.951961, -0.369647, -0.728690, -2.361300, -2.212613],a=4, v=0.75, t=0.008000)
movej([0.886335, -2.954823, -0.364119, -0.729923, -2.360668, -2.210777],a=4, v=0.75, t=0.008000)
movej([0.885051, -2.957597, -0.358761, -0.731118, -2.360056, -2.208996],a=4, v=0.75, t=0.008000)
movej([0.883789, -2.960322, -0.353498, -0.732291, -2.359454, -2.207248],a=4, v=0.75, t=0.008000)
movej([0.882527, -2.963047, -0.348235, -0.733465, -2.358851, -2.205499],a=4, v=0.75, t=0.008000)
movej([0.881285, -2.965731, -0.343052, -0.734621, -2.358258, -2.203777],a=4, v=0.75, t=0.008000)
movej([0.880088, -2.968317, -0.338059, -0.735735, -2.357687, -2.202118],a=4, v=0.75, t=0.008000)
movej([0.878916, -2.970848, -0.333172, -0.736825, -2.357128, -2.200495],a=4, v=0.75, t=0.008000)
movej([0.877745, -2.973378, -0.328286, -0.737914, -2.356569, -2.198871],a=4, v=0.75, t=0.008000)
movej([0.876592, -2.975867, -0.323478, -0.738987, -2.356019, -2.197274],a=4, v=0.75, t=0.008000)
movej([0.875482, -2.978265, -0.318847, -0.740020, -2.355490, -2.195736],a=4, v=0.75, t=0.008000)
movej([0.874395, -2.980612, -0.314314, -0.741031, -2.354971, -2.194230],a=4, v=0.75, t=0.008000)
movej([0.873308, -2.982960, -0.309781, -0.742042, -2.354453, -2.192724],a=4, v=0.75, t=0.008000)
movej([0.872237, -2.985272, -0.305316, -0.743038, -2.353942, -2.191241],a=4, v=0.75, t=0.008000)
movej([0.871207, -2.987498, -0.301017, -0.743997, -2.353450, -2.189812],a=4, v=0.75, t=0.008000)
movej([0.870200, -2.989673, -0.296817, -0.744933, -2.352970, -2.188417],a=4, v=0.75, t=0.008000)
movej([0.869193, -2.991848, -0.292618, -0.745870, -2.352490, -2.187022],a=4, v=0.75, t=0.008000)
movej([0.868214, -2.993963, -0.288533, -0.746782, -2.352022, -2.185665],a=4, v=0.75, t=0.008000)
movej([0.867281, -2.995979, -0.284640, -0.747650, -2.351577, -2.184371],a=4, v=0.75, t=0.008000)
movej([0.866366, -2.997954, -0.280825, -0.748501, -2.351141, -2.183104],a=4, v=0.75, t=0.008000)
movej([0.865451, -2.999930, -0.277010, -0.749352, -2.350704, -2.181836],a=4, v=0.75, t=0.008000)
movej([0.864557, -3.001862, -0.273278, -0.750184, -2.350277, -2.180596],a=4, v=0.75, t=0.008000)
movej([0.863702, -3.003708, -0.269713, -0.750978, -2.349869, -2.179412],a=4, v=0.75, t=0.008000)
movej([0.862867, -3.005511, -0.266231, -0.751755, -2.349471, -2.178255],a=4, v=0.75, t=0.008000)
movej([0.862032, -3.007314, -0.262748, -0.752532, -2.349073, -2.177098],a=4, v=0.75, t=0.008000)
movej([0.861215, -3.009080, -0.259339, -0.753292, -2.348683, -2.175966],a=4, v=0.75, t=0.008000)
movej([0.860440, -3.010753, -0.256107, -0.754014, -2.348313, -2.174892],a=4, v=0.75, t=0.008000)
movej([0.859690, -3.012373, -0.252978, -0.754712, -2.347955, -2.173852],a=4, v=0.75, t=0.008000)
movej([0.858939, -3.013993, -0.249849, -0.755410, -2.347597, -2.172812],a=4, v=0.75, t=0.008000)
movej([0.858208, -3.015573, -0.246799, -0.756090, -2.347248, -2.171799],a=4, v=0.75, t=0.008000)
movej([0.857523, -3.017052, -0.243942, -0.756727, -2.346921, -2.170850],a=4, v=0.75, t=0.008000)
movej([0.856867, -3.018470, -0.241204, -0.757338, -2.346608, -2.169940],a=4, v=0.75, t=0.008000)
movej([0.856211, -3.019888, -0.238466, -0.757948, -2.346295, -2.169031],a=4, v=0.75, t=0.008000)
movej([0.855568, -3.021277, -0.235784, -0.758546, -2.345988, -2.168140],a=4, v=0.75, t=0.008000)
movej([0.854964, -3.022580, -0.233266, -0.759109, -2.345700, -2.167303],a=4, v=0.75, t=0.008000)
movej([0.854388, -3.023824, -0.230865, -0.759644, -2.345426, -2.166505],a=4, v=0.75, t=0.008000)
movej([0.853813, -3.025067, -0.228463, -0.760180, -2.345151, -2.165707],a=4, v=0.75, t=0.008000)
movej([0.853252, -3.026279, -0.226124, -0.760701, -2.344883, -2.164930],a=4, v=0.75, t=0.008000)
movej([0.852731, -3.027403, -0.223953, -0.761186, -2.344635, -2.164209],a=4, v=0.75, t=0.008000)
movej([0.852236, -3.028472, -0.221889, -0.761646, -2.344399, -2.163523],a=4, v=0.75, t=0.008000)
movej([0.851742, -3.029541, -0.219824, -0.762107, -2.344163, -2.162837],a=4, v=0.75, t=0.008000)
movej([0.851267, -3.030566, -0.217846, -0.762548, -2.343936, -2.162180],a=4, v=0.75, t=0.008000)
movej([0.850837, -3.031493, -0.216055, -0.762947, -2.343732, -2.161585],a=4, v=0.75, t=0.008000)
movej([0.850429, -3.032375, -0.214352, -0.763327, -2.343537, -2.161019],a=4, v=0.75, t=0.008000)
movej([0.850021, -3.033257, -0.212648, -0.763707, -2.343342, -2.160453],a=4, v=0.75, t=0.008000)
movej([0.849631, -3.034098, -0.211024, -0.764069, -2.343156, -2.159914],a=4, v=0.75, t=0.008000)
movej([0.849287, -3.034843, -0.209585, -0.764390, -2.342992, -2.159436],a=4, v=0.75, t=0.008000)
movej([0.848965, -3.035538, -0.208243, -0.764690, -2.342838, -2.158990],a=4, v=0.75, t=0.008000)
movej([0.848643, -3.036234, -0.206900, -0.764989, -2.342685, -2.158544],a=4, v=0.75, t=0.008000)
movej([0.848338, -3.036892, -0.205628, -0.765273, -2.342539, -2.158121],a=4, v=0.75, t=0.008000)
movej([0.848077, -3.037456, -0.204538, -0.765516, -2.342415, -2.157759],a=4, v=0.75, t=0.008000)
movej([0.847841, -3.037965, -0.203556, -0.765735, -2.342302, -2.157433],a=4, v=0.75, t=0.008000)
movej([0.847606, -3.038473, -0.202574, -0.765954, -2.342190, -2.157106],a=4, v=0.75, t=0.008000)
movej([0.847384, -3.038952, -0.201649, -0.766160, -2.342084, -2.156799],a=4, v=0.75, t=0.008000)
movej([0.847205, -3.039339, -0.200902, -0.766327, -2.341999, -2.156550],a=4, v=0.75, t=0.008000)
movej([0.847055, -3.039664, -0.200275, -0.766467, -2.341927, -2.156342],a=4, v=0.75, t=0.008000)
movej([0.846904, -3.039989, -0.199648, -0.766607, -2.341855, -2.156134],a=4, v=0.75, t=0.008000)
movej([0.846770, -3.040279, -0.199088, -0.766732, -2.341790, -2.155948],a=4, v=0.75, t=0.008000)
movej([0.846678, -3.040477, -0.198706, -0.766817, -2.341747, -2.155821],a=4, v=0.75, t=0.008000)
movej([0.846613, -3.040616, -0.198436, -0.766877, -2.341716, -2.155732],a=4, v=0.75, t=0.008000)
movej([0.846549, -3.040756, -0.198167, -0.766937, -2.341685, -2.155642],a=4, v=0.75, t=0.008000)
movej([0.846498, -3.040868, -0.197951, -0.766985, -2.341661, -2.155570],a=4, v=0.75, t=0.008000)
movej([0.846470, -3.040877, -0.197906, -0.766976, -2.341665, -2.155530],a=4, v=0.75, t=0.008000)
movej([0.846428, -3.040790, -0.197975, -0.766896, -2.341708, -2.155464],a=4, v=0.75, t=0.008000)
movej([0.846387, -3.040704, -0.198044, -0.766816, -2.341752, -2.155398],a=4, v=0.75, t=0.008000)
movej([0.846357, -3.040643, -0.198098, -0.766764, -2.341782, -2.155351],a=4, v=0.75, t=0.008000)
movej([0.846364, -3.040643, -0.198110, -0.766780, -2.341782, -2.155351],a=4, v=0.75, t=0.008000)
movej([0.846386, -3.040643, -0.198107, -0.766796, -2.341782, -2.155351],a=4, v=0.75, t=0.008000)
movej([0.846408, -3.040643, -0.198103, -0.766813, -2.341782, -2.155351],a=4, v=0.75, t=0.008000)
movej([0.846423, -3.040643, -0.198101, -0.766824, -2.341782, -2.155351],a=4, v=0.75, t=0.008000)
movej([0.846427, -3.040634, -0.198118, -0.766820, -2.341784, -2.155357],a=4, v=0.75, t=0.008000)
movej([0.846441, -3.040603, -0.198177, -0.766807, -2.341791, -2.155376],a=4, v=0.75, t=0.008000)
movej([0.846455, -3.040573, -0.198236, -0.766794, -2.341797, -2.155396],a=4, v=0.75, t=0.008000)
movej([0.846479, -3.040520, -0.198339, -0.766771, -2.341809, -2.155430],a=4, v=0.75, t=0.008000)
